speed,lat,lon,time
0,45.1801414364185,-1.08417679565811,2015-11-20 12:40:17
0,45.1801414364185,-1.08417679565811,2015-11-20 12:40:18
0.079,45.1801447053608,-1.08417679565811,2015-11-20 12:40:19
0,45.1801448729988,-1.08417679565811,2015-11-20 12:40:20
0,45.1801448729988,-1.08417679565811,2015-11-20 12:40:21
0.05,45.180145208275,-1.08417713093424,2015-11-20 12:40:22
0,45.180145208275,-1.08417713093424,2015-11-20 12:40:23
0,45.180145208275,-1.08417713093424,2015-11-20 12:40:24
0.07,45.180145375913,-1.08417696329618,2015-11-20 12:40:25
0,45.180145292094,-1.08417687947714,2015-11-20 12:40:26
0,45.180145375913,-1.08417687947714,2015-11-20 12:40:27
0,45.180145375913,-1.08417687947714,2015-11-20 12:40:28
0,45.180145375913,-1.08417687947714,2015-11-20 12:40:29
0.009,45.1801448729988,-1.08417713093424,2015-11-20 12:40:30
0,45.1801448729988,-1.08417713093424,2015-11-20 12:40:31
0.039,45.180145375913,-1.08417646038199,2015-11-20 12:40:32
0,45.1801454597321,-1.08417662802005,2015-11-20 12:40:33
0,45.1801454597321,-1.08417646038199,2015-11-20 12:40:34
0.15,45.1801460464653,-1.08417713093424,2015-11-20 12:40:35
0.529,45.1801468008366,-1.0841809866097,2015-11-20 12:40:36
0.219,45.1801471361127,-1.08418593193257,2015-11-20 12:40:37
0.339,45.1801463817414,-1.08419020670319,2015-11-20 12:40:38
0.249,45.1801457111892,-1.08419640931154,2015-11-20 12:40:39
0.31,45.1801460464653,-1.08420110317731,2015-11-20 12:40:40
0.19,45.1801468846556,-1.08420562940503,2015-11-20 12:40:41
0.109,45.1801463817414,-1.08420965271855,2015-11-20 12:40:42
0.28,45.1801435318943,-1.08421308929885,2015-11-20 12:40:43
0.19,45.1801393409427,-1.0842140113082,2015-11-20 12:40:44
0,45.1801390894856,-1.08421292166079,2015-11-20 12:40:45
0.18,45.1801365749147,-1.08421526859367,2015-11-20 12:40:46
0.249,45.1801341441628,-1.08421820225978,2015-11-20 12:40:47
0.14,45.1801318810489,-1.08421937572623,2015-11-20 12:40:48
0,45.1801317972299,-1.08421878899301,2015-11-20 12:40:49
0.48,45.1801308752205,-1.08421577150786,2015-11-20 12:40:50
0.429,45.1801305399444,-1.0842087307092,2015-11-20 12:40:51
0.49,45.1801307075825,-1.08420168991054,2015-11-20 12:40:52
0.46,45.1801305399444,-1.08419456529284,2015-11-20 12:40:53
0.45,45.1801309590396,-1.08418769213224,2015-11-20 12:40:54
0.209,45.1801305399444,-1.08418341736162,2015-11-20 12:40:55
0.27,45.1801302884873,-1.08418031605745,2015-11-20 12:40:56
0.019,45.1801307914015,-1.08417931022906,2015-11-20 12:40:57
0,45.1801307075825,-1.08417947786713,2015-11-20 12:40:58
0,45.1801305399444,-1.08417947786713,2015-11-20 12:40:59
0,45.1801305399444,-1.08417947786713,2015-11-20 12:41:00
0,45.1801305399444,-1.0841793940481,2015-11-20 12:41:01
0,45.1801307075825,-1.0841793940481,2015-11-20 12:41:02
0,45.1801307075825,-1.08417931022906,2015-11-20 12:41:03
0,45.1801307075825,-1.08417922641003,2015-11-20 12:41:04
0,45.1801307075825,-1.08417922641003,2015-11-20 12:41:05
0,45.1801307075825,-1.08417922641003,2015-11-20 12:41:06
0,45.1801307075825,-1.08417905877197,2015-11-20 12:41:07
0,45.1801307075825,-1.08417905877197,2015-11-20 12:41:08
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:09
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:10
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:11
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:12
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:13
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:14
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:15
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:16
0,45.1801305399444,-1.08417905877197,2015-11-20 12:41:17
0,45.1801305399444,-1.08417897495294,2015-11-20 12:41:18
0,45.1801305399444,-1.08417897495294,2015-11-20 12:41:19
0,45.1801307075825,-1.08417897495294,2015-11-20 12:41:20
